Volume averages, fluxes, etc
it t rho dt p ux uy uz bx by bz
     653  7.85090E-01  3.17541E+016  2.23716E-003  8.34640E+010 -7.95206E-003 -5.54263E-011  3.45146E+002  3.25231E+001  8.98187E-011  3.21264E-006
     654  7.87327E-01  3.17541E+016  2.23723E-003  8.34637E+010 -7.97099E-003 -5.63074E-011  3.45146E+002  3.25232E+001  9.02894E-011  3.22617E-006
     655  7.89564E-01  3.17540E+016  2.23730E-003  8.34635E+010 -7.98993E-003 -5.71574E-011  3.45146E+002  3.25233E+001  9.07597E-011  3.23970E-006
     656  7.91802E-01  3.17540E+016  2.23736E-003  8.34633E+010 -8.00889E-003 -5.80710E-011  3.45146E+002  3.25233E+001  9.12297E-011  3.25325E-006
     657  7.94039E-01  3.17540E+016  2.23743E-003  8.34630E+010 -8.02785E-003 -5.88405E-011  3.45147E+002  3.25234E+001  9.17020E-011  3.26682E-006
     658  7.96277E-01  3.17539E+016  2.23750E-003  8.34628E+010 -8.04682E-003 -5.95973E-011  3.45147E+002  3.25235E+001  9.21755E-011  3.28041E-006
     659  7.98514E-01  3.17539E+016  2.23757E-003  8.34626E+010 -8.06581E-003 -6.04163E-011  3.45147E+002  3.25236E+001  9.26452E-011  3.29402E-006
     660  8.00752E-01  3.17539E+016  2.23763E-003  8.34624E+010 -8.08480E-003 -6.12271E-011  3.45147E+002  3.25236E+001  9.31221E-011  3.30763E-006
     661  8.02990E-01  3.17538E+016  2.23770E-003  8.34621E+010 -8.10380E-003 -6.19972E-011  3.45147E+002  3.25237E+001  9.35936E-011  3.32124E-006
     662  8.05227E-01  3.17538E+016  2.23777E-003  8.34619E+010 -8.12281E-003 -6.27280E-011  3.45147E+002  3.25238E+001  9.40683E-011  3.33486E-006
     663  8.07465E-01  3.17538E+016  2.23784E-003  8.34617E+010 -8.14183E-003 -6.32476E-011  3.45147E+002  3.25238E+001  9.45398E-011  3.34849E-006
     664  8.09703E-01  3.17537E+016  2.23791E-003  8.34615E+010 -8.16085E-003 -6.38753E-011  3.45148E+002  3.25239E+001  9.50159E-011  3.36213E-006
     665  8.11941E-01  3.17537E+016  2.23797E-003  8.34612E+010 -8.17989E-003 -6.44798E-011  3.45148E+002  3.25240E+001  9.54880E-011  3.37577E-006
     666  8.14179E-01  3.17537E+016  2.23804E-003  8.34610E+010 -8.19894E-003 -6.50170E-011  3.45148E+002  3.25240E+001  9.59638E-011  3.38942E-006
     667  8.16417E-01  3.17536E+016  2.23811E-003  8.34608E+010 -8.21799E-003 -6.55742E-011  3.45148E+002  3.25241E+001  9.64408E-011  3.40308E-006
     668  8.18655E-01  3.17536E+016  2.23818E-003  8.34606E+010 -8.23706E-003 -6.61538E-011  3.45148E+002  3.25242E+001  9.69154E-011  3.41675E-006
     669  8.20894E-01  3.17535E+016  2.23825E-003  8.34603E+010 -8.25613E-003 -6.67041E-011  3.45148E+002  3.25243E+001  9.73886E-011  3.43044E-006
     670  8.23132E-01  3.17535E+016  2.23831E-003  8.34601E+010 -8.27521E-003 -6.73343E-011  3.45148E+002  3.25243E+001  9.78655E-011  3.44413E-006
     671  8.25370E-01  3.17535E+016  2.23838E-003  8.34599E+010 -8.29429E-003 -6.79614E-011  3.45149E+002  3.25244E+001  9.83444E-011  3.45783E-006
     672  8.27609E-01  3.17534E+016  2.23845E-003  8.34597E+010 -8.31339E-003 -6.85556E-011  3.45149E+002  3.25245E+001  9.88257E-011  3.47155E-006
     673  8.29847E-01  3.17534E+016  2.23852E-003  8.34594E+010 -8.33249E-003 -6.90291E-011  3.45149E+002  3.25245E+001  9.93025E-011  3.48528E-006
     674  8.32086E-01  3.17534E+016  2.23859E-003  8.34592E+010 -8.35159E-003 -6.94949E-011  3.45149E+002  3.25246E+001  9.97851E-011  3.49902E-006
     675  8.34324E-01  3.17533E+016  2.23866E-003  8.34590E+010 -8.37070E-003 -6.99828E-011  3.45149E+002  3.25247E+001  1.00264E-010  3.51277E-006
     676  8.36563E-01  3.17533E+016  2.23873E-003  8.34587E+010 -8.38982E-003 -7.05114E-011  3.45149E+002  3.25247E+001  1.00747E-010  3.52654E-006
     677  8.38802E-01  3.17533E+016  2.23880E-003  8.34585E+010 -8.40895E-003 -7.09868E-011  3.45149E+002  3.25248E+001  1.01226E-010  3.54032E-006
     678  8.41041E-01  3.17532E+016  2.23886E-003  8.34583E+010 -8.42808E-003 -7.15228E-011  3.45150E+002  3.25249E+001  1.01708E-010  3.55411E-006
     679  8.43280E-01  3.17532E+016  2.23893E-003  8.34581E+010 -8.44721E-003 -7.20380E-011  3.45150E+002  3.25249E+001  1.02192E-010  3.56791E-006
     680  8.45519E-01  3.17532E+016  2.23900E-003  8.34578E+010 -8.46636E-003 -7.25605E-011  3.45150E+002  3.25250E+001  1.02674E-010  3.58173E-006
     681  8.47758E-01  3.17531E+016  2.23907E-003  8.34576E+010 -8.48550E-003 -7.31439E-011  3.45150E+002  3.25251E+001  1.03155E-010  3.59556E-006
     682  8.49997E-01  3.17531E+016  2.23914E-003  8.34574E+010 -8.50466E-003 -7.36700E-011  3.45150E+002  3.25252E+001  1.03640E-010  3.60940E-006
     683  8.52236E-01  3.17531E+016  2.23921E-003  8.34572E+010 -8.52382E-003 -7.42409E-011  3.45150E+002  3.25252E+001  1.04122E-010  3.62325E-006
     684  8.54476E-01  3.17530E+016  2.23928E-003  8.34569E+010 -8.54298E-003 -7.48494E-011  3.45151E+002  3.25253E+001  1.04606E-010  3.63711E-006
     685  8.56715E-01  3.17530E+016  2.23935E-003  8.34567E+010 -8.56215E-003 -7.54041E-011  3.45151E+002  3.25254E+001  1.05091E-010  3.65098E-006
     686  8.58954E-01  3.17529E+016  2.23942E-003  8.34565E+010 -8.58133E-003 -7.59646E-011  3.45151E+002  3.25254E+001  1.05569E-010  3.66485E-006
     687  8.61194E-01  3.17529E+016  2.23949E-003  8.34563E+010 -8.60051E-003 -7.65670E-011  3.45151E+002  3.25255E+001  1.06053E-010  3.67873E-006
     688  8.63433E-01  3.17529E+016  2.23956E-003  8.34560E+010 -8.61969E-003 -7.70525E-011  3.45151E+002  3.25256E+001  1.06531E-010  3.69262E-006
     689  8.65673E-01  3.17528E+016  2.23963E-003  8.34558E+010 -8.63888E-003 -7.75641E-011  3.45151E+002  3.25256E+001  1.07013E-010  3.70652E-006
     690  8.67913E-01  3.17528E+016  2.23970E-003  8.34556E+010 -8.65807E-003 -7.80779E-011  3.45151E+002  3.25257E+001  1.07495E-010  3.72042E-006
     691  8.70152E-01  3.17528E+016  2.23977E-003  8.34553E+010 -8.67727E-003 -7.85492E-011  3.45152E+002  3.25258E+001  1.07979E-010  3.73433E-006
     692  8.72392E-01  3.17527E+016  2.23984E-003  8.34551E+010 -8.69647E-003 -7.90901E-011  3.45152E+002  3.25259E+001  1.08462E-010  3.74825E-006
     693  8.74632E-01  3.17527E+016  2.23991E-003  8.34549E+010 -8.71568E-003 -7.96761E-011  3.45152E+002  3.25259E+001  1.08945E-010  3.76218E-006
     694  8.76872E-01  3.17527E+016  2.23998E-003  8.34547E+010 -8.73489E-003 -8.02372E-011  3.45152E+002  3.25260E+001  1.09430E-010  3.77612E-006
     695  8.79112E-01  3.17526E+016  2.24005E-003  8.34544E+010 -8.75411E-003 -8.07822E-011  3.45152E+002  3.25261E+001  1.09914E-010  3.79007E-006
     696  8.81352E-01  3.17526E+016  2.24012E-003  8.34542E+010 -8.77333E-003 -8.14930E-011  3.45152E+002  3.25261E+001  1.10402E-010  3.80403E-006
     697  8.83592E-01  3.17526E+016  2.24019E-003  8.34540E+010 -8.79256E-003 -8.21323E-011  3.45152E+002  3.25262E+001  1.10887E-010  3.81800E-006
     698  8.85833E-01  3.17525E+016  2.24026E-003  8.34538E+010 -8.81179E-003 -8.28958E-011  3.45153E+002  3.25263E+001  1.11375E-010  3.83198E-006
     699  8.88073E-01  3.17525E+016  2.24033E-003  8.34535E+010 -8.83103E-003 -8.36356E-011  3.45153E+002  3.25263E+001  1.11860E-010  3.84595E-006
     700  8.90313E-01  3.17525E+016  2.24040E-003  8.34533E+010 -8.85027E-003 -8.44170E-011  3.45153E+002  3.25264E+001  1.12347E-010  3.85993E-006
     701  8.92554E-01  3.17524E+016  2.24047E-003  8.34531E+010 -8.86951E-003 -8.52288E-011  3.45153E+002  3.25265E+001  1.12831E-010  3.87391E-006
     702  8.94794E-01  3.17524E+016  2.24054E-003  8.34529E+010 -8.88876E-003 -8.60642E-011  3.45153E+002  3.25265E+001  1.13320E-010  3.88789E-006
     703  8.97035E-01  3.17523E+016  2.24061E-003  8.34526E+010 -8.90801E-003 -8.69942E-011  3.45153E+002  3.25266E+001  1.13810E-010  3.90186E-006
     704  8.99276E-01  3.17523E+016  2.24068E-003  8.34524E+010 -8.92727E-003 -8.78500E-011  3.45154E+002  3.25267E+001  1.14303E-010  3.91583E-006
     705  9.01517E-01  3.17523E+016  2.24076E-003  8.34522E+010 -8.94652E-003 -8.86956E-011  3.45154E+002  3.25268E+001  1.14795E-010  3.92980E-006
     706  9.03757E-01  3.17522E+016  2.24083E-003  8.34519E+010 -8.96578E-003 -8.95060E-011  3.45154E+002  3.25268E+001  1.15285E-010  3.94378E-006
     707  9.05998E-01  3.17522E+016  2.24090E-003  8.34517E+010 -8.98505E-003 -9.02457E-011  3.45154E+002  3.25269E+001  1.15778E-010  3.95777E-006
     708  9.08239E-01  3.17522E+016  2.24097E-003  8.34515E+010 -9.00431E-003 -9.10357E-011  3.45154E+002  3.25270E+001  1.16269E-010  3.97178E-006
     709  9.10480E-01  3.17521E+016  2.24104E-003  8.34513E+010 -9.02358E-003 -9.18066E-011  3.45154E+002  3.25270E+001  1.16764E-010  3.98579E-006
     710  9.12721E-01  3.17521E+016  2.24111E-003  8.34510E+010 -9.04285E-003 -9.25814E-011  3.45154E+002  3.25271E+001  1.17258E-010  3.99980E-006
     711  9.14963E-01  3.17521E+016  2.24118E-003  8.34508E+010 -9.06212E-003 -9.33848E-011  3.45155E+002  3.25272E+001  1.17753E-010  4.01382E-006
     712  9.17204E-01  3.17520E+016  2.24126E-003  8.34506E+010 -9.08139E-003 -9.37123E-011  3.45155E+002  3.25272E+001  1.18248E-010  4.02784E-006
     713  9.19445E-01  3.17520E+016  2.24133E-003  8.34504E+010 -9.10067E-003 -9.48086E-011  3.45155E+002  3.25273E+001  1.18745E-010  4.04180E-006
     714  9.21687E-01  3.17520E+016  2.24140E-003  8.34501E+010 -9.11996E-003 -9.59577E-011  3.45155E+002  3.25274E+001  1.19240E-010  4.05576E-006
     715  9.23928E-01  3.17519E+016  2.24147E-003  8.34499E+010 -9.13924E-003 -9.71224E-011  3.45155E+002  3.25275E+001  1.19740E-010  4.06972E-006
     716  9.26170E-01  3.17519E+016  2.24154E-003  8.34497E+010 -9.15854E-003 -9.83326E-011  3.45155E+002  3.25275E+001  1.20240E-010  4.08368E-006
     717  9.28411E-01  3.17519E+016  2.24162E-003  8.34495E+010 -9.17783E-003 -9.95117E-011  3.45156E+002  3.25276E+001  1.20734E-010  4.09763E-006
     718  9.30653E-01  3.17518E+016  2.24169E-003  8.34492E+010 -9.19713E-003 -1.00683E-010  3.45156E+002  3.25277E+001  1.21232E-010  4.11159E-006
     719  9.32895E-01  3.17518E+016  2.24176E-003  8.34490E+010 -9.21644E-003 -1.01827E-010  3.45156E+002  3.25277E+001  1.21731E-010  4.12555E-006
     720  9.35136E-01  3.17517E+016  2.24183E-003  8.34488E+010 -9.23575E-003 -1.03011E-010  3.45156E+002  3.25278E+001  1.22232E-010  4.13950E-006
     721  9.37378E-01  3.17517E+016  2.24191E-003  8.34485E+010 -9.25506E-003 -1.04209E-010  3.45156E+002  3.25279E+001  1.22728E-010  4.15346E-006
     722  9.39620E-01  3.17517E+016  2.24198E-003  8.34483E+010 -9.27438E-003 -1.05408E-010  3.45156E+002  3.25279E+001  1.23232E-010  4.16741E-006
     723  9.41862E-01  3.17516E+016  2.24205E-003  8.34481E+010 -9.29371E-003 -1.06590E-010  3.45156E+002  3.25280E+001  1.23729E-010  4.18136E-006
     724  9.44105E-01  3.17516E+016  2.24213E-003  8.34479E+010 -9.31303E-003 -1.07773E-010  3.45157E+002  3.25281E+001  1.24230E-010  4.19531E-006
     725  9.46347E-01  3.17516E+016  2.24220E-003  8.34476E+010 -9.33236E-003 -1.08966E-010  3.45157E+002  3.25281E+001  1.24732E-010  4.20925E-006
     726  9.48589E-01  3.17515E+016  2.24227E-003  8.34474E+010 -9.35170E-003 -1.10111E-010  3.45157E+002  3.25282E+001  1.25234E-010  4.22320E-006
     727  9.50831E-01  3.17515E+016  2.24235E-003  8.34472E+010 -9.37104E-003 -1.11225E-010  3.45157E+002  3.25283E+001  1.25733E-010  4.23714E-006
     728  9.53074E-01  3.17515E+016  2.24242E-003  8.34470E+010 -9.39039E-003 -1.12375E-010  3.45157E+002  3.25284E+001  1.26235E-010  4.25108E-006
     729  9.55316E-01  3.17514E+016  2.24249E-003  8.34467E+010 -9.40973E-003 -1.13475E-010  3.45157E+002  3.25284E+001  1.26738E-010  4.26501E-006
     730  9.57559E-01  3.17514E+016  2.24257E-003  8.34465E+010 -9.42909E-003 -1.14597E-010  3.45157E+002  3.25285E+001  1.27244E-010  4.27895E-006
     731  9.59801E-01  3.17514E+016  2.24264E-003  8.34463E+010 -9.44844E-003 -1.15615E-010  3.45158E+002  3.25286E+001  1.27747E-010  4.29288E-006
     732  9.62044E-01  3.17513E+016  2.24272E-003  8.34460E+010 -9.46780E-003 -1.16676E-010  3.45158E+002  3.25286E+001  1.28252E-010  4.30681E-006
     733  9.64287E-01  3.17513E+016  2.24279E-003  8.34458E+010 -9.48717E-003 -1.17851E-010  3.45158E+002  3.25287E+001  1.28759E-010  4.32075E-006
     734  9.66530E-01  3.17512E+016  2.24287E-003  8.34456E+010 -9.50653E-003 -1.19044E-010  3.45158E+002  3.25288E+001  1.29262E-010  4.33469E-006
     735  9.68773E-01  3.17512E+016  2.24294E-003  8.34454E+010 -9.52591E-003 -1.20211E-010  3.45158E+002  3.25288E+001  1.29770E-010  4.34864E-006
     736  9.71016E-01  3.17512E+016  2.24301E-003  8.34451E+010 -9.54528E-003 -1.21438E-010  3.45158E+002  3.25289E+001  1.30275E-010  4.36259E-006
     737  9.73259E-01  3.17511E+016  2.24309E-003  8.34449E+010 -9.56466E-003 -1.22656E-010  3.45159E+002  3.25290E+001  1.30780E-010  4.37653E-006
     738  9.75502E-01  3.17511E+016  2.24316E-003  8.34447E+010 -9.58405E-003 -1.23836E-010  3.45159E+002  3.25291E+001  1.31287E-010  4.39048E-006
     739  9.77745E-01  3.17511E+016  2.24324E-003  8.34445E+010 -9.60344E-003 -1.25046E-010  3.45159E+002  3.25291E+001  1.31794E-010  4.40442E-006
     740  9.79989E-01  3.17510E+016  2.24331E-003  8.34442E+010 -9.62284E-003 -1.26211E-010  3.45159E+002  3.25292E+001  1.32303E-010  4.41835E-006
     741  9.82232E-01  3.17510E+016  2.24339E-003  8.34440E+010 -9.64224E-003 -1.27466E-010  3.45159E+002  3.25293E+001  1.32808E-010  4.43227E-006
     742  9.84475E-01  3.17510E+016  2.24347E-003  8.34438E+010 -9.66164E-003 -1.28643E-010  3.45159E+002  3.25293E+001  1.33319E-010  4.44616E-006
     743  9.86719E-01  3.17509E+016  2.24354E-003  8.34435E+010 -9.68105E-003 -1.29893E-010  3.45159E+002  3.25294E+001  1.33826E-010  4.46003E-006
     744  9.88963E-01  3.17509E+016  2.24362E-003  8.34433E+010 -9.70046E-003 -1.31097E-010  3.45160E+002  3.25295E+001  1.34333E-010  4.47388E-006
     745  9.91206E-01  3.17509E+016  2.24369E-003  8.34431E+010 -9.71988E-003 -1.32321E-010  3.45160E+002  3.25295E+001  1.34842E-010  4.48771E-006
     746  9.93450E-01  3.17508E+016  2.24377E-003  8.34429E+010 -9.73930E-003 -1.33503E-010  3.45160E+002  3.25296E+001  1.35351E-010  4.50152E-006
     747  9.95694E-01  3.17508E+016  2.24384E-003  8.34426E+010 -9.75873E-003 -1.34697E-010  3.45160E+002  3.25297E+001  1.35860E-010  4.51532E-006
     748  9.97938E-01  3.17508E+016  2.24392E-003  8.34424E+010 -9.77817E-003 -1.35892E-010  3.45160E+002  3.25298E+001  1.36370E-010  4.52911E-006
     749  1.00000E+00  3.17507E+016  2.06214E-003  8.34422E+010 -9.79604E-003 -1.36976E-010  3.45160E+002  3.25298E+001  1.36835E-010  4.54224E-006
