VARIABLES="J", "I", "x", "y", "z", "rho", "ux", "uy", "uz", "bxSM", "bySM", "bzSM", "p", "rCurve", "xZ0", "yZ0", "zZ0", "rhoZ0", "uxZ0", "uyZ0", "uzZ0", "bxSMZ0", "bySMZ0", "bzSMZ0", "pZ0", "rCurveZ0"
ZONE T="Values at minimum B", I=    20, J=    25, K=     1, F=POINT
AUXDATA ITER="     362"
AUXDATA TIMESIM="  6.0000000000E+01"
    22    16 -4.3469998241E+06 -5.4415280566E+07 -4.7771608432E+06  1.0325196856E-20 -1.5009403616E+05 -1.4545654734E+04 -1.5022576506E+04  4.3334109395E-09 -7.6959078824E-09  3.9723477123E-08  1.9216468640E-10  1.7521821823E+07  3.1779697009E-08 -5.4380842105E+07 -2.1394609450E-08  1.0304775371E-20 -1.4818024847E+05 -2.8210678039E+04 -1.3245214296E+04  7.5752281096E-09  9.0891464736E-09  4.3409437463E-08  1.8972540738E-10  2.4371104217E+07
    22    17 -5.8876952015E+06 -5.6994396324E+07 -6.0551397601E+06  9.8600420034E-21 -1.8558582015E+05 -1.4384732772E+04 -1.3782227413E+04  3.8677708330E-09 -8.0520086408E-09  3.2556211790E-08  1.8985770225E-10  1.6148068941E+07  3.3152893794E-08 -5.6730631579E+07 -2.2319067883E-08  9.8967245423E-21 -1.7913909269E+05 -3.3831694232E+04 -1.1467585933E+04  7.7119167770E-09  9.5920112635E-09  3.7464995810E-08  1.8585791173E-10  2.5916365505E+07
    22    18 -6.6290464087E+06 -5.9438686105E+07 -6.5377101969E+06  9.6180969305E-21 -2.1415199359E+05 -1.4351047096E+04 -1.1778199596E+04  3.9658311924E-09 -6.7317328436E-09  2.7589554637E-08  1.7067725879E-10  1.6420163191E+07  3.4526090578E-08 -5.9080421053E+07 -2.3243526316E-08  9.6666825095E-21 -2.0662367471E+05 -3.5121438629E+04 -9.8096719154E+03  7.5554235648E-09  9.5436656889E-09  3.2143337597E-08  1.7086444373E-10  2.8548283392E+07
    22    19 -7.4414339570E+06 -6.1945572251E+07 -6.9556323600E+06  9.3985840582E-21 -2.4337642029E+05 -1.4776847504E+04 -9.2240144426E+03  4.1854277262E-09 -5.6690183910E-09  2.3330089597E-08  1.4686479839E-10  1.7155901252E+07  3.5899287362E-08 -6.1430210526E+07 -2.4167984749E-08  9.5078439947E-21 -2.3278256580E+05 -3.4541928367E+04 -8.1927694901E+03  7.2816576006E-09  9.2748359684E-09  2.7450974014E-08  1.5142058680E-10  3.1614863918E+07
    22    20 -8.5001422394E+06 -6.4604048376E+07 -7.3565200480E+06  9.1607600553E-21 -2.7577586076E+05 -1.5565778371E+04 -6.4907014176E+03  4.5387958058E-09 -4.8031431157E-09  1.9607056865E-08  1.2133105319E-10  1.8151938927E+07  3.7272484147E-08 -6.3780000000E+07 -2.5092443182E-08  9.3490054800E-21 -2.5983032992E+05 -3.3942726481E+04 -6.5209250968E+03  7.0078916364E-09  9.0060062480E-09  2.3371995383E-08  1.3197672986E-10  3.4681444444E+07
    23     1  2.7519371611E+06 -1.8843340204E+07 -1.8613830508E+06  1.6196525847E-20  4.0444803094E+03  2.5969825760E+02 -3.8815383434E+03  6.0761275937E-09  1.3702680813E-09  1.1446061329E-06  1.7209070581E-10  1.2445513574E+07  2.7561972328E+06 -1.8843311546E+07 -1.8555168523E+06  1.6196563015E-20  4.0440333712E+03  2.5953698355E+02 -3.8812140953E+03  5.8498499983E-09  2.6705708952E-09  1.1446061056E-06  1.7209583810E-10  1.2445770998E+07
    23     2  3.0767572027E+06 -2.1157492780E+07 -2.1083200350E+06  1.5937749736E-20  4.1341226669E+03  2.5282863659E+02 -5.6455985041E+03  6.5068210288E-09 -5.1540405978E-10  8.0634527883E-07  1.7677179387E-10  1.2726254634E+07  3.0946775947E+06 -2.1157402438E+07 -2.0833873430E+06  1.5937912327E-20  4.1313430119E+03  2.5070178286E+02 -5.6435698082E+03  5.9101575267E-09  2.9512777001E-09  8.0635391009E-07  1.7679447554E-10  1.2727813596E+07
    23     3  3.4023708501E+06 -2.3471632054E+07 -2.3536812475E+06  1.5657035780E-20  4.1153136182E+03  2.4124550904E+02 -7.6454794291E+03  6.4859594862E-09 -7.0373032922E-10  5.8865764798E-07  1.7760565807E-10  1.3088201343E+07  3.4331579566E+06 -2.3471493329E+07 -2.3112578336E+06  1.5657303317E-20  4.1088051192E+03  2.3464527620E+02 -7.6408717648E+03  5.8242825596E-09  3.2023214663E-09  5.8867316332E-07  1.7764209036E-10  1.3091722235E+07
    23     4  3.7199630077E+06 -2.5785767450E+07 -2.6096828134E+06  1.5377656635E-20  4.0954787202E+03  2.3882710624E+02 -9.7619737101E+03  6.4728712851E-09 -1.0170109650E-09  4.4221413014E-07  1.7845752928E-10  1.3445327278E+07  3.7716383185E+06 -2.5785584221E+07 -2.5391283242E+06  1.5378085113E-20  4.0815426149E+03  2.2268078662E+02 -9.7522129247E+03  5.7318529132E-09  3.4561263125E-09  4.4224223253E-07  1.7851446650E-10  1.3452610459E+07
    23     5  4.0230935368E+06 -2.8099871149E+07 -2.8849037147E+06  1.5099550348E-20  4.0790966008E+03  2.5123525796E+02 -1.2007634144E+04  6.4867407013E-09 -1.6019629858E-09  3.4009918030E-07  1.7932376879E-10  1.3796101988E+07  4.1101186805E+06 -2.8099675113E+07 -2.7669988149E+06  1.5100235452E-20  4.0503843820E+03  2.1526348557E+02 -1.1987579128E+04  5.6329837312E-09  3.7128710126E-09  3.4015281658E-07  1.7941262888E-10  1.3810612833E+07
    23     6  4.2932742524E+06 -3.0413938796E+07 -3.2045157518E+06  1.4822576101E-20  4.0770998892E+03  2.9336984756E+02 -1.4400147405E+04  6.5901269100E-09 -2.9243098017E-09  2.6670797121E-07  1.8019147347E-10  1.4136091083E+07  4.4485990424E+06 -3.0413766004E+07 -2.9948693055E+06  1.4823732070E-20  4.0162235862E+03  2.1288017904E+02 -1.4357651126E+04  5.5277901575E-09  3.9727343405E-09  2.6682741317E-07  1.8033760241E-10  1.4165863923E+07
    23     7  4.5044762064E+06 -3.2727853035E+07 -3.6038554331E+06  1.4484538667E-20  1.3535793137E+03 -2.7523138036E+02 -1.6423351672E+04  6.8211363112E-09 -4.9909789538E-09  2.1257504434E-07  1.8308198337E-10  1.4517307916E+07  4.7870794043E+06 -3.2727856896E+07 -3.2227397962E+06  1.4486199575E-20  1.2334920410E+03 -4.6509864511E+02 -1.6329814275E+04  5.4616584504E-09  4.3555437976E-09  2.1284875614E-07  1.8330573839E-10  1.4585726825E+07
    23     8  4.7229639296E+06 -3.5040455857E+07 -3.9878688333E+06  1.4039629889E-20 -6.6504022061E+03 -2.1128935323E+03 -1.7623756050E+04  6.8273508216E-09 -5.0943843861E-09  1.7190620208E-07  1.8969852924E-10  1.4981722932E+07  5.1255597662E+06 -3.5041947788E+07 -3.4506102868E+06  1.4040257611E-20 -6.8133089977E+03 -2.4882581447E+03 -1.7453147864E+04  5.4727000492E-09  4.9544853436E-09  1.7228279492E-07  1.8990200381E-10  1.5122572350E+07
    23     9  4.8945008418E+06 -3.7351268751E+07 -4.4289674858E+06  1.3597604170E-20 -1.5311932670E+04 -4.0453015873E+03 -1.8967400010E+04  6.7809313828E-09 -5.2379106739E-09  1.4068517606E-07  1.9647977519E-10  1.5396348995E+07  5.4640401281E+06 -3.7356038679E+07 -3.6784807774E+06  1.3595799249E-20 -1.5536021213E+04 -4.7449613015E+03 -1.8673715610E+04  5.4832452581E-09  5.5599396659E-09  1.4120113994E-07  1.9660111169E-10  1.5658475787E+07
    23    10  5.0050869879E+06 -3.9660823120E+07 -4.9441614954E+06  1.3159135232E-20 -2.4681321032E+04 -6.0497278774E+03 -2.0481954522E+04  6.7284523374E-09 -5.6501272236E-09  1.1626776428E-07  2.0344055707E-10  1.5742268838E+07  5.8025204901E+06 -3.9670129571E+07 -3.9063512681E+06  1.3152782112E-20 -2.5008877245E+04 -7.2603011088E+03 -2.0002228652E+04  5.4938387769E-09  6.1722747261E-09  1.1700176817E-07  2.0340642630E-10  1.6193466296E+07
    23    11  5.0026191360E+06 -4.1968215299E+07 -5.5953992684E+06  1.2722475672E-20 -3.4934580507E+04 -7.9873166072E+03 -2.2178420510E+04  6.6394350574E-09 -6.5628059528E-09  9.6790312861E-08  2.1066369296E-10  1.6012041698E+07  6.1410008520E+06 -4.1984220462E+07 -4.1342217587E+06  1.2711163821E-20 -3.5316086871E+04 -1.0062730511E+04 -2.1450837439E+04  5.5050253055E-09  6.7918584858E-09  9.7895201139E-08  2.1032131194E-10  1.6727573037E+07
    23    12  4.7483327329E+06 -4.4270744138E+07 -6.5581575297E+06  1.2284102797E-20 -4.6581270881E+04 -9.4025232495E+03 -2.3942033870E+04  6.4776842207E-09 -8.7803940728E-09  8.0732074388E-08  2.1830626916E-10  1.6207854935E+07  6.4794812139E+06 -4.4298311354E+07 -4.3620922493E+06  1.2266662130E-20 -4.6650935897E+04 -1.3249611261E+04 -2.2876406276E+04  5.5189733872E-09  7.4093108260E-09  8.2616852359E-08  2.1738774165E-10  1.7299891318E+07
    23    13  4.5613080224E+06 -4.6574463126E+07 -7.3944560510E+06  1.1870878838E-20 -6.9975431620E+04 -1.2477889054E+04 -2.3323424842E+04  6.2692836533E-09 -9.0000765252E-09  6.7635724840E-08  2.1517349468E-10  1.6967675626E+07  6.8179615758E+06 -4.6612402246E+07 -4.5899627400E+06  1.1861939607E-20 -6.8983232618E+04 -1.8096595220E+04 -2.1747602902E+04  5.5888987765E-09  7.8984121340E-09  6.9936410010E-08  2.1415679595E-10  1.8656531730E+07
    23    14  4.3244761012E+06 -4.8883829559E+07 -8.2505279426E+06  1.1461009492E-20 -9.7460161032E+04 -1.5801974323E+04 -2.2147689833E+04  6.0605294995E-09 -8.6976886376E-09  5.6819032602E-08  2.0931552046E-10  1.7734429871E+07  7.1564419377E+06 -4.8926493137E+07 -4.8178332306E+06  1.1469503944E-20 -9.4780114091E+04 -2.3398915354E+04 -2.0156743228E+04  5.6645072304E-09  8.3537775482E-09  5.9434015802E-08  2.0873349997E-10  2.0141568486E+07
    23    15  3.9851568748E+06 -5.1231987581E+07 -9.1628871071E+06  1.1045802108E-20 -1.2746363916E+05 -1.8959847710E+04 -2.0901574805E+04  5.8488026582E-09 -8.1458709831E-09  4.7712273200E-08  2.0267991602E-10  1.8360991366E+07  7.4949222997E+06 -5.1240584029E+07 -5.0457037213E+06  1.1081227255E-20 -1.2252799292E+05 -2.8959500746E+04 -1.8488518011E+04  5.7361829171E-09  8.7933949259E-09  5.0673545485E-08  2.0292841673E-10  2.1626717772E+07
    23    16  3.3999560592E+06 -5.3636256080E+07 -1.0254309494E+07  1.0622689564E-20 -1.6032888989E+05 -2.1601931331E+04 -1.9618459269E+04  5.6461800812E-09 -7.8572460256E-09  3.9808074962E-08  1.9531532832E-10  1.8707052897E+07  7.8334026616E+06 -5.3554674921E+07 -5.2735742119E+06  1.0697180851E-20 -1.5240263409E+05 -3.4795869406E+04 -1.6732728371E+04  5.8039493724E-09  9.2172138644E-09  4.3287410324E-08  1.9673542349E-10  2.3105365382E+07
    23    17  2.4630399578E+06 -5.6217254100E+07 -1.1550708911E+07  1.0171119015E-20 -1.9785396026E+05 -2.3568471677E+04 -1.8234177552E+04  5.4434237320E-09 -7.6267579820E-09  3.2669968585E-08  1.8711669523E-10  1.8708890115E+07  8.1718830235E+06 -5.5868765812E+07 -5.5014447025E+06  1.0317436044E-20 -1.8460008577E+05 -4.0927325767E+04 -1.4877911417E+04  5.8678301318E-09  9.6251839607E-09  3.6995458818E-08  1.9014839754E-10  2.4570897116E+07
    23    18  1.7688893594E+06 -5.8830812521E+07 -1.2464520630E+07  9.8422130996E-21 -2.3030346986E+05 -2.3182807850E+04 -1.6364512454E+04  5.3164546777E-09 -6.5835304351E-09  2.7046047755E-08  1.6969127877E-10  1.8963914498E+07  8.5103633854E+06 -5.8182856704E+07 -5.7293151932E+06  1.0007483969E-20 -2.1560216994E+05 -4.4476268511E+04 -1.2984589815E+04  5.8304828344E-09  9.7511876365E-09  3.1505359989E-08  1.7834017248E-10  2.5951535192E+07
    23    19  1.5940396566E+06 -6.1396334273E+07 -1.2802094334E+07  9.6210750352E-21 -2.5706848066E+05 -2.2042158331E+04 -1.4021750381E+04  5.3743223493E-09 -4.8915576383E-09  2.2860542384E-08  1.4491742078E-10  1.9738846961E+07  8.8488437473E+06 -6.0496947595E+07 -5.9571856838E+06  9.8262435049E-21 -2.4061291946E+05 -4.2276729411E+04 -1.1167125750E+04  5.6078083617E-09  9.3461259875E-09  2.6597813015E-08  1.5679943079E-10  2.7058868024E+07
    23    20  1.3367074423E+06 -6.4097071522E+07 -1.3039874496E+07  9.3865425414E-21 -2.8612959036E+05 -2.1019004040E+04 -1.1398844211E+04  5.5665171382E-09 -3.3934857052E-09  1.9203566578E-08  1.1889503468E-10  2.0537889913E+07  9.1873241093E+06 -6.2811038487E+07 -6.1850561744E+06  9.6432803789E-21 -2.6635003524E+05 -3.9813071511E+04 -9.3022851043E+03  5.3953932301E-09  8.9359444162E-09  2.2301423541E-08  1.3506889634E-10  2.7977142626E+07
    24     1  5.6014439472E+06 -1.7972647070E+07 -3.4690271384E+06  1.6243073730E-20  4.1505347197E+03  3.5471382735E+02 -4.2649169097E+03 -1.0510803995E-08  4.5272655420E-08  1.1430910278E-06  1.6305353922E-10  1.2150716626E+07  5.4286488073E+06 -1.7980078606E+07 -3.6546547640E+06  1.6241303640E-20  4.1703492199E+03  3.5933442085E+02 -4.2821545610E+03  5.0678458619E-09  2.5588253445E-09  1.1451098636E-06  1.6295454131E-10  1.2138174007E+07
    24     2  6.1901726648E+06 -2.0186181479E+07 -3.9834954130E+06  1.6066949970E-20  4.7161412511E+03  4.1903839164E+02 -5.8518632907E+03 -4.8747437598E-10  1.9372873810E-08  8.0598025859E-07  1.7993346795E-10  1.2028184841E+07  6.0953249767E+06 -2.0188158435E+07 -4.1034720158E+06  1.6067749890E-20  4.7206790739E+03  4.2547202406E+02 -5.8887063179E+03  5.4412343856E-09  2.9526684650E-09  8.0635892344E-07  1.7978558539E-10  1.2000035699E+07
    24     3  6.9658991712E+06 -2.2395877822E+07 -4.2924143820E+06  1.5773117378E-20  4.8972539652E+03  3.6850728345E+02 -7.7877672262E+03 -3.0663793943E-09  2.6575312707E-08  5.8776791468E-07  1.8179989150E-10  1.2512184034E+07  6.7620011460E+06 -2.2396238264E+07 -4.5522892675E+06  1.5780904319E-20  4.9107830206E+03  4.1249924755E+02 -7.9427070399E+03  5.3044781601E-09  3.1871177012E-09  5.8876190541E-07  1.8141837056E-10  1.2402721848E+07
    24     4  7.7604283875E+06 -2.4613781535E+07 -4.5682177512E+06  1.5456742501E-20  4.9384639940E+03  1.1682216944E+02 -9.5483292121E+03 -4.1735522611E-09  2.9849340003E-08  4.4071631301E-07  1.8406320591E-10  1.3116160923E+07  7.4286773153E+06 -2.4604318093E+07 -5.0011065192E+06  1.5476055303E-20  5.0203730622E+03  2.5662122017E+02 -9.9076810559E+03  5.1762486440E-09  3.4132041691E-09  4.4245051200E-07  1.8338449549E-10  1.2891986607E+07
    24     5  8.5060163245E+06 -2.6835168482E+07 -4.8997414932E+06  1.5147679126E-20  4.7582735433E+03 -3.0748351098E+02 -1.1443738920E+04 -3.1495750934E-09  2.7202902876E-08  3.3862287925E-07  1.8624490337E-10  1.3601447380E+07  8.0953534846E+06 -2.6812397921E+07 -5.4499237709E+06  1.5170797090E-20  4.9184054728E+03 -5.8726808873E+01 -1.1961416106E+04  5.0347816815E-09  3.6618602179E-09  3.4048697416E-07  1.8545213175E-10  1.3341587038E+07
    24     6  9.1611025035E+06 -2.9047925155E+07 -5.3498945787E+06  1.4844908198E-20  4.4194692889E+03 -8.6924982463E+02 -1.3541778119E+04 -8.7513469567E-10  2.0885127195E-08  2.6602304986E-07  1.8830619521E-10  1.3985584819E+07  8.7620296540E+06 -2.9020477750E+07 -5.8987410227E+06  1.4864903728E-20  4.5808591704E+03 -5.5487946606E+02 -1.4113223512E+04  4.8813025809E-09  3.9344083507E-09  2.6729259153E-07  1.8762338234E-10  1.3764657433E+07
    24     7  9.6095724071E+06 -3.1238911220E+07 -6.0928809360E+06  1.4552254492E-20  3.9765104210E+03 -1.4296161036E+03 -1.6092184163E+04  2.7963543532E-09  1.0069074162E-08  2.1319478186E-07  1.9011556822E-10  1.4242210962E+07  9.4287058233E+06 -3.1228557579E+07 -6.3475582744E+06  1.4558149265E-20  3.9816202049E+03 -1.2550358162E+03 -1.6373352879E+04  4.7170366503E-09  4.2321710708E-09  2.1342162148E-07  1.8990035025E-10  1.4174332083E+07
    24     8  1.0018048394E+07 -3.3432808367E+07 -6.9058144798E+06  1.4133584180E-20 -3.5071673243E+03 -3.6430666117E+03 -1.7689931372E+04  5.2099764456E-09  2.8405731601E-09  1.7292276879E-07  1.9657112451E-10  1.4964836297E+07  1.0095381993E+07 -3.3436637408E+07 -6.7963755261E+06  1.4132541187E-20 -3.4557914398E+03 -3.7404433403E+03 -1.7562597858E+04  4.6076102026E-09  4.7469313887E-09  1.7290769508E-07  1.9660410639E-10  1.4981889898E+07
    24     9  1.0429773741E+07 -3.5629271386E+07 -7.7094792888E+06  1.3677246242E-20 -1.4884317023E+04 -6.7275215616E+03 -1.8897334036E+04  6.4210274562E-09 -9.3027916672E-10  1.4175548058E-07  2.0487334664E-10  1.5800105874E+07  1.0762058162E+07 -3.5644717237E+07 -7.2451927778E+06  1.3676368530E-20 -1.4425675538E+04 -7.2600207429E+03 -1.8327504014E+04  4.5311540967E-09  5.3514211940E-09  1.4184446320E-07  2.0481938318E-10  1.5861328419E+07
    24    10  1.0767509380E+07 -3.7829528683E+07 -8.5997010885E+06  1.3233095133E-20 -2.7871839610E+04 -9.8875229892E+03 -2.0320903140E+04  7.1745330135E-09 -3.6698592406E-09  1.1721875672E-07  2.1315427025E-10  1.6576698984E+07  1.1428734331E+07 -3.7852797066E+07 -7.6940100296E+06  1.3233615985E-20 -2.6640488992E+04 -1.1204105676E+04 -1.9139370295E+04  4.4505971749E-09  5.9636574021E-09  1.1762944998E-07  2.1284686717E-10  1.6729500515E+07
    24    11  1.1029990975E+07 -4.0034856753E+07 -9.5663034759E+06  1.2806516957E-20 -4.2289907997E+04 -1.3107345839E+04 -2.1971274238E+04  7.5562776382E-09 -5.5775572467E-09  9.7593059288E-08  2.2116781121E-10  1.7219584700E+07  1.2095410501E+07 -4.0060876894E+07 -8.1428272813E+06  1.2803970911E-20 -4.0213279162E+04 -1.5608344231E+04 -1.9998504591E+04  4.3680531706E-09  6.5846987719E-09  9.8471724501E-08  2.2062794822E-10  1.7588646464E+07
    24    12  1.1141459953E+07 -4.2251661385E+07 -1.0694056344E+07  1.2395266489E-20 -5.8500049309E+04 -1.6070963234E+04 -2.3964195876E+04  7.7233261532E-09 -7.3086767180E-09  8.1532092734E-08  2.2901722484E-10  1.7702238944E+07  1.2762086670E+07 -4.2268956723E+07 -8.5916445330E+06  1.2387120665E-20 -5.5265702503E+04 -2.0510905186E+04 -2.0905042425E+04  4.2856358173E-09  7.2156040622E-09  8.3111654567E-08  2.2810401618E-10  1.8441006545E+07
    24    13  1.1067543275E+07 -4.4501803114E+07 -1.2011235079E+07  1.1997090467E-20 -7.6741539897E+04 -1.8557230398E+04 -2.6322885756E+04  7.6656406855E-09 -8.9261827912E-09  6.8023191487E-08  2.3676147641E-10  1.7991124194E+07  1.3428762839E+07 -4.4477036552E+07 -9.0404617847E+06  1.1982752606E-20 -7.1928624395E+04 -2.5952645089E+04 -2.1858926914E+04  4.2054588487E-09  7.8574320322E-09  7.0645634829E-08  2.3521646090E-10  1.9288821035E+07
    24    14  1.1275090321E+07 -4.6748273531E+07 -1.2944064061E+07  1.1634383033E-20 -1.0425121249E+05 -2.1512651617E+04 -2.6041189102E+04  7.1889525103E-09 -7.8197972875E-09  5.7099649444E-08  2.2768547365E-10  1.8790197732E+07  1.4095439009E+07 -4.6685116381E+07 -9.4892790365E+06  1.1629369102E-20 -9.8185872835E+04 -3.0434586272E+04 -2.0843950552E+04  4.1804740090E-09  8.2020297875E-09  5.9895354317E-08  2.2723271572E-10  2.0871256206E+07
    24    15  1.1443403612E+07 -4.9028122119E+07 -1.3878902299E+07  1.1275224932E-20 -1.3429339262E+05 -2.4283123794E+04 -2.5516958584E+04  6.7448836435E-09 -6.5455032535E-09  4.7928827020E-08  2.1590299772E-10  1.9437337051E+07  1.4762115178E+07 -4.8893196210E+07 -9.9380962882E+06  1.1289047081E-20 -1.2663722593E+05 -3.4694894110E+04 -1.9581002574E+04  4.1626831501E-09  8.4911592614E-09  5.0814728646E-08  2.1684804878E-10  2.2512363337E+07
    24    16  1.1493035849E+07 -5.1354000865E+07 -1.4886523637E+07  1.0916260151E-20 -1.6666290535E+05 -2.6659801580E+04 -2.4931815912E+04  6.3946953091E-09 -5.4558535229E-09  4.0080742175E-08  2.0246236181E-10  1.9840068810E+07  1.5428791347E+07 -5.1101276038E+07 -1.0386913540E+07  1.0958183361E-20 -1.5667267004E+05 -3.8806912503E+04 -1.8195553703E+04  4.1488900648E-09  8.7486074857E-09  4.3077990552E-08  2.0520504381E-10  2.4143762883E+07
    24    17  1.1340017084E+07 -5.3774334952E+07 -1.6017536252E+07  1.0549207172E-20 -2.0218497169E+05 -2.8481685130E+04 -2.4301159768E+04  6.1342993846E-09 -4.5197311440E-09  3.3222810809E-08  1.8715242522E-10  1.9881763939E+07  1.6095467517E+07 -5.3309355867E+07 -1.0835730792E+07  1.0636471195E-20 -1.8834511184E+05 -4.2740849854E+04 -1.6646022667E+04  4.1402246413E-09  8.9742149370E-09  3.6405148603E-08  1.9225874636E-10  2.5757982581E+07
    24    18  1.0740010613E+07 -5.6397854807E+07 -1.7436990462E+07  1.0157264567E-20 -2.4279116694E+05 -2.9263151248E+04 -2.3740573506E+04  5.9973930990E-09 -3.9481806822E-09  2.6955161448E-08  1.6965268645E-10  1.9316694140E+07  1.6762143686E+07 -5.5517435696E+07 -1.1284548043E+07  1.0323603836E-20 -2.2170911005E+05 -4.6464571744E+04 -1.4886267156E+04  4.1378167677E-09  9.1678220915E-09  3.0580289297E-08  1.7796420201E-10  2.7347550172E+07
    24    19  1.0589445258E+07 -5.9076810460E+07 -1.8263576474E+07  9.8570950771E-21 -2.7384391041E+05 -2.7699832899E+04 -2.1759467091E+04  5.7786095910E-09 -2.6769775669E-09  2.2137991079E-08  1.4655397294E-10  1.9261964593E+07  1.7428819855E+07 -5.7725515525E+07 -1.1733365295E+07  1.0035073434E-20 -2.5474498461E+05 -4.8907485833E+04 -1.2962867514E+04  4.1190552681E-09  9.2366620459E-09  2.5471231930E-08  1.6138289497E-10  2.8774080295E+07
    24    20  1.1045916466E+07 -6.1635786667E+07 -1.8483823935E+07  9.6238874241E-21 -2.9688838835E+05 -2.5473477747E+04 -1.8488137142E+04  5.6325483241E-09 -1.1535977666E-09  1.8523832343E-08  1.2135290015E-10  1.9956117707E+07  1.8095496024E+07 -5.9933595354E+07 -1.2182182547E+07  9.8416587116E-21 -2.7643437395E+05 -4.4949913262E+04 -1.1426586731E+04  3.9749082905E-09  8.7419418722E-09  2.1162825097E-08  1.3908282395E-10  2.9363448797E+07
    25     1  9.3724815229E+06 -1.6614160137E+07 -3.9577506431E+06  1.6140395543E-20  5.4541512674E+03  5.0235068595E+02 -2.9740135923E+03 -1.6279082789E-07  2.8225345204E-07  1.0528851191E-06  1.5947275756E-10  1.3352552477E+07  7.9361536349E+06 -1.6570530076E+07 -5.3427478401E+06  1.6211394149E-20  4.9765335492E+03  4.3958334445E+02 -3.8397625997E+03  4.4809139470E-09  2.1968011124E-09  1.1459664297E-06  1.5181183933E-10  1.2429199033E+07
    25     2  9.9308256488E+06 -1.8708376947E+07 -4.7235874627E+06  1.6003583637E-20  6.8907947687E+03  5.9689858478E+02 -3.8844741230E+03 -8.3029321561E-08  1.5569322095E-07  7.6984903061E-07  1.8250086299E-10  1.2925757821E+07  8.9107689936E+06 -1.8605507454E+07 -5.9988747678E+06  1.6058160430E-20  6.6494095531E+03  5.4412266217E+02 -4.6604807362E+03  5.0741045697E-09  2.5601931403E-09  8.0687478837E-07  1.7868871646E-10  1.2138502103E+07
    25     3  1.0747385075E+07 -2.0768137728E+07 -5.4317293002E+06  1.5732213703E-20  7.2680949619E+03  2.4947417678E+02 -5.4479785528E+03 -4.8297970498E-08  9.7029729198E-08  5.7003293428E-07  1.8872358323E-10  1.3076069548E+07  9.8853843523E+06 -2.0640484832E+07 -6.6550016956E+06  1.5772148524E-20  7.1522343425E+03  3.8028763417E+02 -6.3853538782E+03  5.0364325024E-09  2.7996524005E-09  5.8909365705E-07  1.8705017965E-10  1.2547781605E+07
    25     4  1.1722750705E+07 -2.2806390323E+07 -6.0491582182E+06  1.5423055934E-20  7.1301320851E+03 -4.3008076353E+02 -7.1702844266E+03 -3.2391022993E-08  6.9457568212E-08  4.3063585350E-07  1.9138164936E-10  1.3392598970E+07  1.0859999711E+07 -2.2675462209E+07 -7.3111286233E+06  1.5425260623E-20  6.5089580726E+03 -7.1305309376E+01 -8.5883828720E+03  4.7920050391E-09  3.0390305283E-09  4.4285887842E-07  1.9049684401E-10  1.3380683978E+07
